Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
36.0,3.9,-30.361281,78.068022,30.471281,78.178022,18-02-2022,22:45,22:50,Fog,Low,2,Buffet,motorcycle,1.0,No,Urban,36
29.0,4.6,22.75004,75.902847,22.88004,76.032847,02-03-2022,23:25,23:40,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28
31.0,4.9,0.0,0.0,0.03,0.03,05-04-2022,19:15,19:30,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,17
22.0,5.0,11.016298,76.972076,11.066298,77.022076,30-03-2022,21:40,21:50,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25
33.0,3.7,26.911927,75.797282,27.001927,75.887282,02-03-2022,18:15,18:20,Sandstorms,Medium,1,Buffet,motorcycle,2.0,No,Metropolitian,39
27.0,4.8,11.003681,76.975525,11.113681,77.085525,14-03-2022,19:25,19:30,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,17
32.0,3.9,12.337978,76.616792,12.427978,76.706792,18-03-2022,20:40,20:45,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Urban,31
20.0,4.5,22.728163,75.884212,22.738163,75.894212,24-03-2022,08:45,08:50,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,15
28.0,4.9,12.337978,76.616792,12.357978,76.636792,28-03-2022,10:45,10:50,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,16
36.0,4.9,22.722634,75.886959,22.782634,75.946959,03-04-2022,22:10,22:15,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18
28.0,4.8,26.47,80.35,26.49,80.37,13-02-2022,09:45,09:50,Sunny,Low,2,Buffet,scooter,0.0,No,Urban,20
21.0,4.5,0.0,0.0,0.01,0.01,03-04-2022,09:25,09:30,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,16
29.0,4.4,11.003008,76.97544,11.133009,77.10544,02-03-2022,0.875,21:05,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,43
32.0,4.5,26.90519,75.810753,26.91519,75.820753,01-03-2022,09:35,09:50,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28
32.0,4.9,21.175104,72.804342,21.265104,72.894342,06-03-2022,22:10,22:25,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21
31.0,4.5,23.333017,85.3172,23.463017,85.4472,02-03-2022,18:35,18:40,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,38
39.0,4.2,17.458998,78.500366,17.488998,78.530366,24-03-2022,17:50,18:05,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39
38.0,4.6,12.939496,77.625999,13.009496,77.695999,06-04-2022,23:30,23:45,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,27
22.0,4.4,21.149669,72.772629,21.199669,72.822629,15-03-2022,22:40,22:55,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22
25.0,4.7,13.027018,80.254791,13.117018,80.344791,14-03-2022,20:35,20:50,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,39
30.0,4.8,0.0,0.0,0.07,0.07,18-02-2022,17:15,17:25,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,49
38.0,5.0,23.359194,85.325447,23.399194,85.365447,28-03-2022,15:10,15:25,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,15
25.0,4.7,23.369746,85.33982,23.439746,85.40982,20-03-2022,19:45,19:50,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,22
35.0,4.9,22.751234,75.88949,22.761234,75.89949,01-04-2022,11:40,11:50,Windy,High,2,Buffet,motorcycle,1.0,No,Metropolitian,34
23.0,4.8,18.533811,73.899315,18.553811,73.919315,15-03-2022,11:55,12:05,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,15
21.0,5.0,18.53408,73.89852,18.56408,73.92852,15-03-2022,21:50,0.916666667,Windy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,13
29.0,4.9,22.533662,88.366217,22.583662,88.416217,11-02-2022,21:35,21:40,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,26
30.0,4.6,30.893081,75.821495,31.033081,75.961495,12-02-2022,22:45,0.958333333,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23
24.0,4.6,12.334022,76.618203,12.414022,76.698203,12-03-2022,22:50,22:55,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,27
29.0,4.5,21.15276,72.778059,21.16276,72.788059,01-03-2022,08:20,08:35,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,16
28.0,4.7,22.514688,88.393294,22.544688,88.423294,17-02-2022,21:35,21:40,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,12
24.0,4.9,18.554382,73.798206,18.644382,73.888206,12-03-2022,23:55,24:05:00,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,24
25.0,4.1,18.563934,73.915367,18.643935,73.995367,16-03-2022,20:20,20:25,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,36
36.0,4.5,11.001753,76.986241,11.061753,77.046241,30-03-2022,18:40,18:50,Windy,Medium,0,Snack,motorcycle,1.0,No,Urban,25
26.0,4.2,22.310329,73.169083,22.350329,73.209083,05-03-2022,13:40,13:55,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,32
24.0,,0.0,0.0,0.07,0.07,12-02-2022,23:50,24:05:00,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,29
27.0,4.6,26.849596,75.800512,26.879596,75.830512,17-03-2022,23:35,23:50,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17
34.0,4.9,13.026279,80.174568,13.136279,80.284568,02-03-2022,22:45,22:50,Windy,Low,1,Snack,scooter,1.0,No,Urban,28
21.0,5.0,22.728163,75.884212,22.818163,75.974212,18-03-2022,21:55,0.916666667,Fog,Jam,0,Drinks,motorcycle,,No,Metropolitian,41
20.0,4.8,22.310526,73.170937,22.440526,73.300937,04-03-2022,17:10,17:15,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32
24.0,4.9,0.0,0.0,0.01,0.01,13-03-2022,09:10,09:25,Windy,Low,2,Meal,scooter,1.0,No,Metropolitian,14
31.0,4.7,12.949934,77.699386,12.979934,77.729386,05-04-2022,19:10,19:20,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27
22.0,4.6,19.221315,72.862381,19.231315,72.872381,05-03-2022,08:25,08:30,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,18
33.0,4.6,21.183434,72.814492,21.213434,72.844492,15-03-2022,19:35,19:50,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,24
21.0,4.8,15.303897,73.914336,15.343897,73.954336,13-02-2022,14:55,15:05,Cloudy,High,2,Meal,scooter,1.0,No,Metropolitian,21
34.0,4.8,0.0,0.0,0.03,0.03,03-04-2022,18:20,18:25,Sunny,Medium,2,Buffet,scooter,1.0,No,Urban,18
30.0,4.3,21.149569,72.772697,21.259569,72.882697,18-03-2022,19:30,19:45,Sandstorms,Jam,0,Drinks,motorcycle,0.0,Yes,Metropolitian,48
28.0,4.6,11.022298,76.998349,11.112298,77.088349,16-03-2022,19:35,19:45,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,16
34.0,4.2,18.530963,73.828972,18.590963,73.888972,21-03-2022,22:50,0.958333333,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28
34.0,4.5,18.636215,73.751081,18.726215,73.841081,31-03-2022,22:50,22:55,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,18
39.0,4.9,22.32,73.17,22.39,73.24,10-03-2022,22:35,22:40,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,25
,,12.933298,77.614293,13.023298,77.704293,04-03-2022,,0.875,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29
26.0,4.5,12.970324,77.645748,13.100324,77.775748,14-03-2022,0.791666667,19:05,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,21
25.0,4.7,19.254567,72.848923,19.304567,72.898923,07-03-2022,17:10,17:20,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,24
32.0,4.1,12.323978,76.627961,12.413978,76.717961,18-03-2022,17:50,0.75,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,42
,,19.003517,72.82765,19.053517,72.87765,17-03-2022,,0.958333333,Stormy,Low,0,Snack,motorcycle,,No,Urban,25
35.0,4.1,21.173343,72.792731,21.213343,72.832731,03-03-2022,13:20,13:30,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,35
29.0,4.9,26.911378,75.789034,26.921378,75.799034,26-03-2022,08:15,08:25,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,17
20.0,4.8,19.1813,72.836191,19.2213,72.876191,11-03-2022,14:15,14:30,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,16
27.0,4.7,13.058616,80.264151,13.128616,80.334151,25-03-2022,22:15,22:20,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23
30.0,4.9,12.310972,76.659264,12.360972,76.709264,01-03-2022,18:50,0.791666667,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,34
23.0,4.8,18.927584,72.832585,18.957584,72.862585,30-03-2022,23:50,23:55,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,13
23.0,4.7,13.054347,80.257221,13.084347,80.287221,11-03-2022,18:40,18:45,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,16
38.0,4.8,22.5491,88.400467,22.6291,88.480467,16-02-2022,19:40,19:55,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,26
28.0,4.9,30.890184,75.829615,31.000184,75.939615,14-02-2022,21:20,21:35,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,20
,,12.979096,77.640625,13.029096,77.690625,30-03-2022,19:35,19:40,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,29
20.0,4.6,19.176269,72.836721,19.196269,72.856721,24-03-2022,10:55,0.458333333,Stormy,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,16
31.0,4.5,19.221315,72.862381,19.301315,72.942381,27-03-2022,17:50,18:05,Cloudy,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49
23.0,4.7,22.308096,73.167753,22.398096,73.257753,25-03-2022,21:25,21:40,Sunny,Jam,0,Snack,motorcycle,0.0,No,,24
27.0,4.6,12.914264,77.6784,12.954264,77.7184,19-03-2022,16:10,16:15,Windy,Medium,0,Buffet,motorcycle,,No,Urban,11
31.0,5.0,22.310329,73.169083,22.360329,73.219083,11-03-2022,18:50,0.791666667,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,17
35.0,4.8,22.514688,88.393294,22.604688,88.483294,14-02-2022,17:50,17:55,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,24
38.0,4.6,22.753839,75.897429,22.833838,75.977429,20-03-2022,21:35,21:40,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30
31.0,4.5,26.47,80.35,26.49,80.37,11-02-2022,0.458333333,11:15,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,19
25.0,4.7,17.483216,78.552111,17.493216,78.562111,30-03-2022,10:15,10:20,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,10
32.0,4.5,26.911927,75.797282,26.971927,75.857282,03-03-2022,22:10,22:25,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,27
35.0,4.4,22.751234,75.88949,22.811234,75.94949,05-04-2022,23:35,23:40,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,28
21.0,4.5,21.185047,72.80859,21.205047,72.82859,05-04-2022,10:35,10:40,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19
24.0,4.7,26.892312,75.806896,26.902313,75.816896,11-03-2022,09:10,09:20,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,17
28.0,4.5,23.39925,85.390464,23.40925,85.400464,24-03-2022,11:40,11:55,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,28
29.0,4.8,12.972532,77.608179,13.042532,77.678179,25-03-2022,22:35,22:40,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,20
28.0,4.7,0.0,0.0,0.03,0.03,19-03-2022,17:50,0.75,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,19
28.0,4.4,22.745049,75.892471,22.875049,76.022471,29-03-2022,21:15,21:20,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,40
23.0,4.7,22.751234,75.88949,22.781234,75.91949,26-03-2022,20:25,20:30,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,16
37.0,4.9,21.173343,72.792731,21.223343,72.842731,15-03-2022,1,24:10:00,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,26
29.0,4.9,13.026286,80.275235,13.066286,80.315235,03-04-2022,13:50,13:55,Windy,High,0,Snack,motorcycle,,No,Metropolitian,23
33.0,4.9,10.96185,76.971082,11.09185,77.101082,10-03-2022,19:40,19:50,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,27
28.0,4.9,17.431477,78.40035,17.451477,78.42035,07-03-2022,0.458333333,11:15,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,19
25.0,4.9,17.41233,78.449654,17.46233,78.499654,19-03-2022,18:25,18:40,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,24
29.0,4.8,22.538999,88.322337,22.608999,88.392336,14-02-2022,22:55,0.958333333,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,16
,,23.351489,85.324253,23.391489,85.364253,28-03-2022,,13:50,Fog,High,0,Drinks,motorcycle,1.0,No,Urban,28
37.0,4.4,18.536562,73.896485,18.556562,73.916485,01-04-2022,09:10,09:20,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,30
31.0,4.8,23.351489,85.324253,23.421489,85.394253,12-03-2022,22:30,22:40,Sunny,Low,1,Drinks,motorcycle,1.0,No,,19
20.0,4.8,21.175975,72.795503,21.195975,72.815503,01-04-2022,09:30,09:35,Fog,Low,2,Meal,scooter,0.0,No,Urban,17
26.0,4.7,12.970324,77.645748,13.060324,77.735748,31-03-2022,0.875,21:15,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38
35.0,4.6,26.902328,75.794257,26.952328,75.844257,05-03-2022,21:50,22:05,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,28
39.0,4.9,12.934365,77.616155,13.044365,77.726155,14-03-2022,19:10,19:20,Stormy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,29
22.0,4.8,22.533662,88.366217,22.593662,88.426217,13-02-2022,19:25,19:40,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26
34.0,5.0,18.539299,73.897902,18.549299,73.907902,21-03-2022,11:25,11:35,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28
20.0,4.2,17.41233,78.449654,17.48233,78.519654,02-04-2022,17:20,17:25,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,33
37.0,4.9,18.530963,73.828972,18.570963,73.868972,05-04-2022,13:15,13:30,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33
38.0,4.6,11.000762,76.981876,11.040762,77.021876,05-03-2022,14:45,0.625,Windy,High,0,Snack,motorcycle,1.0,No,Metropolitian,33
39.0,4.9,22.760072,75.892574,22.870072,76.002574,31-03-2022,21:10,21:15,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,44
36.0,4.9,19.003517,72.82765,19.093517,72.91765,16-03-2022,17:55,18:10,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,22
38.0,5.0,19.875016,75.322405,19.915016,75.362405,13-02-2022,16:10,16:25,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,19
23.0,5.0,17.431668,78.408321,17.481668,78.458321,09-03-2022,21:15,21:30,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,15
36.0,4.1,11.022477,76.995667,11.132477,77.105667,25-03-2022,17:25,17:35,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,39
23.0,4.8,11.026117,76.944652,11.096117,77.014652,31-03-2022,20:35,20:45,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Urban,33
35.0,4.3,21.186438,72.794115,21.236438,72.844115,21-03-2022,23:15,23:25,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25
38.0,4.8,21.183434,72.814492,21.203434,72.834492,07-03-2022,09:10,09:25,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,18
34.0,5.0,18.546258,73.904337,18.626258,73.984337,14-03-2022,22:40,22:55,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27
25.0,4.9,30.905562,75.832841,30.945562,75.872841,11-02-2022,16:30,16:45,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,21
21.0,4.8,22.727021,75.884167,22.747021,75.904167,30-03-2022,11:25,11:30,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20
30.0,4.5,23.369746,85.33982,23.449746,85.41982,08-03-2022,0.791666667,19:10,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,25
28.0,4.8,22.310237,73.158921,22.360237,73.208921,07-03-2022,18:35,18:45,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,19
29.0,4.4,10.028047,76.310019,10.058047,76.340019,15-02-2022,22:20,22:35,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26
37.0,5.0,11.003669,76.976494,11.013669,76.986494,11-03-2022,08:15,08:30,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,20
36.0,4.4,18.536562,73.896485,18.556562,73.916485,26-03-2022,10:45,0.458333333,Windy,Low,0,Meal,motorcycle,1.0,No,Urban,22
37.0,4.9,12.933298,77.614293,13.063298,77.744293,25-03-2022,18:10,18:20,Fog,Medium,2,Drinks,scooter,0.0,No,Metropolitian,30
33.0,4.1,12.3085,76.665808,12.3285,76.685808,28-03-2022,09:20,09:30,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,34
35.0,4.2,22.307898,73.167788,22.437898,73.297788,31-03-2022,21:50,22:05,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,34
36.0,5.0,12.98041,77.640489,13.07041,77.730489,10-03-2022,17:15,17:25,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,37
25.0,4.7,12.970221,77.645396,12.980221,77.655396,17-03-2022,0.458333333,11:15,Cloudy,Low,1,Meal,scooter,0.0,No,Urban,13
26.0,4.8,21.149834,72.778666,21.279834,72.908666,04-03-2022,20:45,20:50,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33
20.0,4.6,17.431477,78.40035,17.491477,78.46035,13-03-2022,17:15,17:30,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28
36.0,4.5,12.914264,77.6784,12.944264,77.7084,03-04-2022,17:15,17:20,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,21
27.0,4.7,0.0,0.0,0.02,0.02,11-02-2022,0.458333333,11:05,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,17
39.0,3.8,11.016298,76.972076,11.086298,77.042076,18-03-2022,21:35,21:40,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40
20.0,4.7,17.458998,78.500366,17.498998,78.540366,17-03-2022,15:30,15:45,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,10
25.0,2.7,26.891191,75.802083,27.001191,75.912083,10-03-2022,23:55,24:05:00,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,37
28.0,4.6,11.001753,76.986241,11.131753,77.116241,02-04-2022,23:10,23:25,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,25
37.0,4.8,22.75004,75.902847,22.76004,75.912847,07-03-2022,08:35,08:40,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,17
37.0,4.4,19.121999,72.908493,19.201999,72.988493,02-04-2022,17:45,17:55,Windy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,35
26.0,4.5,11.003669,76.976494,11.043669,77.016494,11-03-2022,14:45,0.625,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,41
32.0,4.9,18.554382,73.798206,18.564382,73.808206,11-03-2022,11:35,11:40,Sunny,High,1,Snack,motorcycle,1.0,No,Metropolitian,22
23.0,4.7,15.574828,73.766883,15.614828,73.806883,13-02-2022,13:10,13:15,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,24
26.0,4.4,22.310329,73.169083,22.320329,73.179083,19-03-2022,09:30,09:45,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,19
26.0,4.8,12.972532,77.608179,13.032532,77.668179,26-03-2022,1,24:15:00,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,11
24.0,4.7,19.131141,72.813074,19.221141,72.903074,18-03-2022,18:15,18:25,Stormy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,16
37.0,4.9,19.207222,72.972281,19.267222,73.032281,11-03-2022,19:40,19:45,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,25
25.0,5.0,30.899992,75.831338,30.969992,75.901338,18-02-2022,21:15,21:25,Fog,Jam,2,Meal,scooter,,No,Metropolitian,32
21.0,4.3,22.308096,73.167753,22.438096,73.297753,31-03-2022,0.75,18:05,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,32
20.0,4.7,12.975377,77.696664,13.015377,77.736664,03-04-2022,16:20,16:25,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,24
34.0,4.9,11.022169,76.999594,11.112169,77.089594,29-03-2022,19:20,19:30,Cloudy,Jam,2,Buffet,scooter,,No,Metropolitian,45
31.0,4.1,10.994136,76.963303,11.034136,77.003303,15-03-2022,14:10,14:25,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,39
29.0,4.7,22.725835,75.887648,22.775835,75.937648,07-03-2022,0.916666667,22:05,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,32
36.0,4.1,11.025083,77.015393,11.085083,77.075393,17-03-2022,20:35,20:50,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,35
,,12.972793,80.249982,13.082793,80.359982,10-03-2022,17:30,17:40,Cloudy,Medium,2,Buffet,scooter,1.0,No,Metropolitian,33
22.0,4.9,10.96185,76.971082,10.98185,76.991082,28-03-2022,11:30,11:40,Windy,High,1,Drinks,scooter,1.0,No,Metropolitian,24
30.0,4.9,12.933284,77.615428,13.023284,77.705428,16-03-2022,20:40,20:45,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,40
38.0,4.8,18.56245,73.916619,18.61245,73.966619,01-04-2022,17:25,17:40,Sunny,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,24
23.0,4.8,22.727021,75.884167,22.737021,75.894167,17-03-2022,11:55,12:05,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,22
25.0,4.7,23.359033,85.325347,23.409033,85.375347,17-03-2022,20:25,20:30,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27
34.0,4.9,11.02091,76.940432,11.04091,76.960432,13-03-2022,09:45,0.416666667,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,11
38.0,4.5,23.416792,85.316842,23.526792,85.426842,16-03-2022,18:35,18:50,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,18
34.0,4.1,18.546258,73.904337,18.606258,73.964337,26-03-2022,0.875,21:15,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,32
34.0,4.3,0.0,0.0,0.08,0.08,14-02-2022,0.875,21:10,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,51
25.0,4.8,18.927584,72.832585,19.057584,72.962585,08-03-2022,17:10,17:20,Fog,Medium,2,Meal,scooter,1.0,No,Metropolitian,34
21.0,4.6,0.0,0.0,0.08,0.08,23-03-2022,17:45,17:55,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,30
28.0,4.4,19.178321,72.834715,19.268321,72.924715,20-03-2022,20:30,20:35,Fog,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,33
23.0,4.7,21.160437,72.774209,21.190437,72.804209,21-03-2022,22:35,22:50,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,19
23.0,4.8,26.902328,75.794257,26.912328,75.804257,03-04-2022,09:20,09:25,Sunny,Low,2,Snack,scooter,1.0,No,Metropolitian,23
39.0,3.6,13.044694,80.26147,13.124694,80.34147,04-04-2022,19:20,19:25,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,42
26.0,4.8,18.533811,73.899315,18.593811,73.959315,07-03-2022,17:15,17:25,Stormy,Medium,1,Snack,scooter,,No,Metropolitian,22
20.0,4.8,30.914057,75.83982,30.994057,75.91982,16-02-2022,22:40,22:50,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,21
34.0,4.1,11.003669,76.976494,11.063669,77.036494,07-03-2022,22:30,22:40,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,25
33.0,4.9,18.51421,73.838429,18.58421,73.908429,14-03-2022,21:25,21:35,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,17
32.0,5.0,26.902328,75.794257,26.952328,75.844257,01-03-2022,20:35,20:45,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28
35.0,4.7,11.022477,76.995667,11.042477,77.015667,17-03-2022,0.375,09:15,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12
21.0,5.0,30.873988,75.842739,30.953988,75.922739,18-02-2022,20:45,0.875,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,25
28.0,4.6,22.753839,75.897429,22.763838,75.907429,09-03-2022,11:40,11:45,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,26
23.0,4.7,22.753659,75.903365,22.793659,75.943365,07-03-2022,14:50,14:55,Fog,High,0,Snack,motorcycle,1.0,No,Metropolitian,28
29.0,4.9,12.972793,80.249982,12.992793,80.269982,05-03-2022,10:10,10:25,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,18
31.0,3.9,21.183434,72.814492,21.273434,72.904492,31-03-2022,19:10,19:20,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,31
37.0,4.1,17.422819,78.449578,17.472819,78.499578,05-04-2022,19:45,19:50,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,33
20.0,4.9,19.178321,72.834715,19.228321,72.884715,01-04-2022,21:25,21:40,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28
31.0,4.9,26.90294,75.793007,26.97294,75.863007,29-03-2022,1,24:05:00,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,26
35.0,4.3,0.0,0.0,0.09,0.09,02-04-2022,18:40,18:50,Fog,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,43
